event_id,event_type_id,name_key,description_key,image_name,image_prompt,weight,is_minor,biome
camp_prophetic_dream,camp_rest,event.camp_prophetic_dream.name,event.camp_prophetic_dream.description,camp_prophetic_dream,"A caravan leader sitting bolt upright on his sleeping roll inside a canvas tent, face glistening with sweat, eyes wide and unfocused, one hand pressed to his chest. Dawn light filters faintly through the tent fabric in pale grey-blue tones, mixing with the last amber glow of a nearly dead campfire visible through the open tent flap. In the foreground, the rumpled wool blankets and a leather pillow on the ground, a tipped-over clay water cup, and the man's boots set neatly at the tent entrance. His sleeping robe clings with perspiration. Through the tent opening in the middle ground, the camp is still asleep: dark shapes of wagons and kneeling camels, a thin ribbon of smoke rising from the dying fire, sleeping figures wrapped in blankets on the ground. The pre-dawn sky visible beyond is split in two halves — the eastern horizon glows with a band of warm golden light, while to the west a column of dark smoke-like cloud rises black against the deep blue remaining night. This split sky mirrors the dream vision. Stars still linger overhead, fading. The atmosphere is liminal and unsettling, caught between sleep and waking, between omen and reason, the quiet camp unaware of the dreamer's turmoil.",0.5,0,
camp_ghost_lights,camp_any,event.camp_ghost_lights.name,event.camp_ghost_lights.description,camp_ghost_lights,"Dozens of pale greenish ghost lights hovering above a dark plain beyond a caravan camp, each light a soft luminous sphere swaying gently at knee height. The lights are scattered across the middle distance in irregular clusters, their greenish-white glow reflected faintly on the ground beneath them, creating an otherworldly field of cold illumination. In the foreground, the caravan camp's fire circle: a ring of stones around a healthy blaze, its warm orange light sharply contrasting the cold green beyond. Three drivers press close together inside the fire circle, blankets pulled tight around their shoulders, faces pale and frightened, one clutching a small bronze amulet. A sentry stands at the edge of the firelight holding a spear upright, his posture rigid, staring out at the phenomenon. In the middle ground, tethered camels and horses shift nervously, ears flattened. Wagons and tents form a loose perimeter, rope lines taut. The background stretches into flat open terrain where the ghost lights extend to the horizon, their glow fading into the distance. The sky above is moonless and deeply black, stars bright but somehow diminished by the eerie surface glow. The atmosphere is haunting and supernatural, warm camp safety ringed by inexplicable cold light.",0.5,0,
camp_passing_caravan,camp_any,event.camp_passing_caravan.name,event.camp_passing_caravan.description,camp_passing_caravan,"A large Turkic trade caravan passing close by a smaller camp in the morning light, twenty laden camels in a long column stretching into the distance, small triangular pennants in red and blue fluttering from their pack frames. The lead camel is massive, decorated with woven tassels and brass bells on its harness, carrying high-stacked bales wrapped in brightly dyed felt. The caravan-bashi rides at the front on a sturdy steppe horse, wearing a fur-trimmed leather coat and a tall pointed felt hat, one hand raised in greeting, a curved sword visible at his belt. In the foreground, the edge of the player's camp: a smoldering morning campfire with a blackened kettle, folded sleeping rolls, and a caravan leader standing to receive the passing group, shading his eyes against the low sun. In the middle ground, Turkic outriders on compact horses flank the camel column, watching the camp with alert but not hostile expressions. Dust rises from the many hooves and padded feet. The background reveals rolling golden-brown steppe grassland under a wide pale blue morning sky with thin high clouds catching pink light. The atmosphere is dynamic and expectant, two trade caravans meeting on the vast road, opportunity balanced with caution.",0.5,0,
camp_language_sage,camp_any,event.camp_language_sage.name,event.camp_language_sage.description,camp_language_sage,"A barefoot wandering scholar approaching an evening campfire, carrying a bulging leather satchel overflowing with rolled parchment scrolls, his faded linen robes hanging loose on a thin frame. His face is aged and kind, deeply lined, with a short white beard and bright intelligent eyes that catch the firelight. One hand is raised in a peaceful greeting, the other steadies the satchel strap on his shoulder. Several scrolls poke from the open flap, their edges showing different scripts — Arabic calligraphy, Chinese characters, and Brahmi letters visible on exposed surfaces. In the foreground, the campfire burns with a steady warm flame, a circle of smooth stones around it, a copper teapot and two clay cups set on a flat rock nearby. In the middle ground, the caravan leader turns from his seat on a folded carpet, looking up at the newcomer with curiosity, a half-eaten flatbread in his hand. Other camp members recline nearby, the camp settled for the evening with canvas tents pitched and camels resting. In the background, the sky deepens from amber at the western horizon to rich indigo overhead, the first stars emerging. The atmosphere is welcoming and auspicious, the arrival of knowledge at the threshold of a quiet evening camp.",0.5,0,
crisis_famine_mutiny,crisis,event.crisis_famine_mutiny.name,event.crisis_famine_mutiny.description,crisis_famine_mutiny,"A crowd of gaunt porters surrounding a weathered wooden trade wagon on a dusty Silk Road trail during the Tang dynasty era. In the foreground, dropped canvas-wrapped bales lie scattered on cracked earth, their rope bindings loose and fraying. A wiry older man with sun-darkened, hollow-cheeked face stands at the center, his threadbare hemp tunic hanging from bony shoulders, one calloused hand raised in a pleading gesture. Behind him, eight or nine men in patched cotton robes press forward, their expressions hollow and desperate, empty wooden bowls clutched in dirty hands. The lead wagon lists slightly, its faded canopy torn at the edges, bare storage compartments visible through the open back. In the middle ground, a caravan master in a dusty silk traveling robe faces the crowd, tension visible in his rigid posture. The background shows a flat, featureless steppe under a pale overcast sky. Harsh midday light casts short, sharp shadows, emphasizing the angular lines of starved faces and the barren emptiness of the supply wagon.",0.6,0,
crisis_famine_sell,crisis,event.crisis_famine_sell.name,event.crisis_famine_sell.description,crisis_famine_sell,"A lone opportunistic trader standing beside a scrawny gray donkey loaded with bulging burlap sacks of grain on a sun-bleached roadside. The trader is a stocky man in a worn but intact Sogdian coat with a fur-trimmed collar, arms crossed, head tilted with a calculating smirk on his tanned face. In the foreground, a spread of fine silk brocade and bundled trade goods lies on a rough hemp blanket on the ground, offered at desperate prices, the fabrics vivid against the dusty earth. To the right, two emaciated caravan workers kneel beside the goods, ribs visible through thin tunics, exchanging uneasy glances. The donkey carries tightly packed provisions — dried meat strips hang from leather straps, a clay jar of oil sits wedged between sacks. In the background, a line of halted caravan wagons stretches along the road, their canopies sagging, the oxen standing with lowered heads. A flat arid landscape extends to the horizon under a bleached white sky. The light is flat and merciless, washing out colors and deepening the shadows under hollow eyes.",0.6,0,
crisis_poverty_debt,crisis,event.crisis_poverty_debt.name,event.crisis_poverty_debt.description,crisis_poverty_debt,"A Sogdian moneylender seated cross-legged on a faded Persian carpet beneath a patched linen canopy at a dusty crossroads where two caravan trails converge. In the foreground, a low wooden table holds a pair of bronze balance scales, a ceramic inkwell with a bamboo brush resting across it, and a neat stack of yellowed paper debt notes weighted down by a smooth river stone. The moneylender is a lean older man with a narrow beard, wearing a dark blue Sogdian kaftan with worn gold embroidery, his fingers steepled, his sharp eyes fixed on the viewer with predatory patience. Beside the table, a small iron-bound chest sits half-open, revealing rows of silver coins. In the middle ground, a caravan master approaches with slumped shoulders, an empty leather purse dangling open from his belt, his robes travel-stained and fraying at the hems. Behind him, a line of weary camels and listing wagons waits on the trail. The background shows converging dirt roads disappearing into a hazy steppe. Late afternoon light filters through the canopy, casting striped shadows across the debt notes and the moneylender's impassive face.",0.6,0,
crisis_poverty_theft,crisis,event.crisis_poverty_theft.name,event.crisis_poverty_theft.description,crisis_poverty_theft,"A man frozen mid-theft beside a stranger's cargo bale in a moonlit caravan camp at night. The thief crouches low, one hand buried inside a torn canvas bale, his face turned toward the viewer with wide, terrified eyes catching the moonlight, his gaunt cheeks and cracked lips betraying weeks of hardship, wearing a ragged hemp tunic with holes at the elbows. In the foreground, scattered items from the opened bale — a small bronze mirror, a silk pouch, loose copper coins — glint on the packed earth. To the left, the dark silhouettes of the neighboring caravan's covered wagons and sleeping camels form a row, with a single oil lamp flickering at the far end near a dozing sentry. In the middle ground, the caravan master rises from a bedroll, propped on one elbow, face half-lit by moonlight, expression caught between shock and grim calculation. The background shows the two camps side by side under a vast starry sky, embers of separate campfires glowing orange. Cold blue moonlight dominates the scene, casting long shadows across the ground, creating an atmosphere of tense stillness and moral crisis.",0.6,0,
crisis_siege,crisis_danger,event.crisis_siege.name,event.crisis_siege.description,crisis_siege,"A ring of mounted Turkic raiders encircling a caravan camp at dawn on the open steppe. The riders sit motionless on sturdy steppe horses, two dozen strong, each face wrapped in dark cloth leaving only narrowed eyes visible, wearing leather armor with iron studs and carrying short composite bows and curved sabres at their sides. Their leader, distinguishable by a red sash across his chest and a polished steel helmet, holds one gloved hand raised in a commanding gesture. In the foreground, the caravan camp is a tight cluster of wooden wagons hastily drawn together, bales of trade goods piled between them as improvised barriers, a cooking fire still smoking with an overturned pot beside it. Caravan workers crouch behind the wagons, gripping makeshift weapons — wooden poles, cargo hooks, a single rusted spear. In the middle ground, the caravan master stands upright between camp and riders, facing the bandit leader, arms at his sides in a posture of forced composure. The background shows a vast flat grassland stretching to the horizon under a pale orange dawn sky with thin clouds. The early light catches the metal fittings on the raiders' gear, creating cold glints against the warm sunrise.",0.6,0,
crisis_desertion,crisis_morale,event.crisis_desertion.name,event.crisis_desertion.description,crisis_desertion,"An abandoned campsite at a caravan halt in the grey light of early morning, with two empty bedrolls left crumpled on the ground beside a cold fire pit. In the foreground, clear boot prints trail away eastward through sandy soil, accompanied by drag marks from a heavy sack. A torn leather water flask lies discarded where the trail begins, and a broken strap from a provision bag dangles from a wagon hook. In the middle ground, the remaining caravan workers stand in a loose cluster around the wagons, stone-faced, arms hanging at their sides, refusing to meet each other's eyes. Two men at the edge of the group glance furtively eastward along the deserters' tracks, their body language tense, bundles already gathered at their feet. The caravan master stands apart, examining the empty bedrolls, jaw clenched, one hand gripping the wagon rail. The wagons behind show depleted supplies — open crates with bare bottoms visible, flattened sacks, gaps where provisions once hung. The background is a featureless grey-brown plain under a heavy overcast sky. The light is cold and flat, draining color from everything, amplifying the mood of abandonment and fracture.",0.6,0,
crisis_unrest,crisis_morale,event.crisis_unrest.name,event.crisis_unrest.description,crisis_unrest,"A tense caravan campfire scene at night with a cluster of disgruntled workers huddled together in conspiratorial whispers. In the foreground, a low campfire burns with dull orange embers, casting flickering uplight on the weathered faces of six men seated in a tight circle on the ground, their heads leaned close together, mouths half-covered by hands, brows furrowed with resentment. Pieces of stale flatbread lie scattered on a dirty cloth between them, visibly moldy and crumbling. One man points accusingly toward the lead wagon with a sharp finger. In the middle ground, the caravan master approaches from the shadows between wagons, his figure half-visible, and the whispering men freeze mid-conversation, their eyes cutting sideways toward him with hostility. Behind them, other workers sit apart in small silent groups along the wagon line, no instruments, no laughter, shoulders hunched, staring into nothing. The background shows parked wagons in a loose circle under a moonless sky with faint stars. The only light comes from the dying fire, painting harsh shadows upward across resentful expressions, creating deep pools of darkness between the wagons where tension seems to gather.",0.6,0,
crisis_mutiny,crisis_morale,event.crisis_mutiny.name,event.crisis_mutiny.description,crisis_mutiny,"Four mutinous caravan workers standing in a confrontational line before the main trade wagon, armed with crude wooden clubs and cargo poles, lit by the grey-blue light of pre-dawn. The ringleader stands foremost, a broad-shouldered man with a hard, weathered face and a jaw set in determination, gripping a thick oak staff in both hands, his torn cotton tunic revealing scarred forearms. The three men flanking him hold improvised weapons — a tent pole, a broken wheel spoke, a knotted rope — their faces a mix of fear and resolve. In the foreground, the wagon's tailgate hangs open, revealing stacked bales of silk and bundles of trade goods, the stakes of the confrontation visible and tangible. Behind the four mutineers, six more workers stand in a loose cluster, shifting their weight, some looking at the ringleader, others glancing back toward the caravan master, caught in indecision. In the middle ground, the caravan master faces the group from the wagon steps, just roused from sleep, robe hastily wrapped, expression sharp with alarm. The background shows the camp in disarray — bedrolls thrown aside, a toppled water jug, a smoldering fire. Thin dawn light on the eastern horizon silhouettes the tense standoff.",0.6,0,
crisis_cart_collapse,crisis_cart,event.crisis_cart_collapse.name,event.crisis_cart_collapse.description,crisis_cart_collapse,"A broken-down trade cart collapsed on a dirt road with its wooden axle snapped cleanly in two, one heavy spoked wheel resting in a muddy ditch several paces away. The cart lists sharply to the left, its frame visibly twisted, splintered oak sideboards jutting outward at broken angles, iron nail heads exposed where joints have failed. In the foreground, trade bales and wrapped bundles have tumbled onto the road in a chaotic scatter — torn hemp wrapping reveals glimpses of dyed fabric, a cracked ceramic jar leaks dark liquid into the dust, loose grain spills from a split sack. Rope bindings dangle uselessly from the tilted cargo bed. In the middle ground, caravan workers stand around the wreckage with tools in hand — a mallet, a coil of rope, a hand saw — looking at the damage with grim assessment, one man kneeling to examine the broken axle stub. The draft ox stands unhitched nearby, still wearing its wooden yoke, head lowered. The background shows an empty road stretching through rolling dry hills under a clear sky. Bright afternoon sunlight exposes every crack, splinter, and fracture in the ruined cart with merciless clarity.",0.6,0,
crisis_cart_emergency,crisis_cart,event.crisis_cart_emergency.name,event.crisis_cart_emergency.description,crisis_cart_emergency,"A severely damaged trade cart barely standing on a rutted road beside a shallow stream crossing, every part of the vehicle showing signs of imminent collapse. The right wheel's iron rim has split open, three wooden spokes jut sideways at broken angles, and the wheel wobbles on a cracked hub. In the foreground, a sideboard hangs by a single bent iron nail, swinging slightly, revealing the stacked cargo inside — bales lashed with fraying rope, shifting and bulging against weakened supports. Deep stress cracks run along the main beam, and patches of old repairs — wrapped leather strips, wooden splints, hammered tin plates — cover the frame like bandages on a wounded body. In the middle ground, the caravan master crouches beside the failing wheel, one hand on the cracked rim, studying the damage with a furrowed brow, while a worker holds a flickering torch close to illuminate the fractures in the fading light. Behind them, the stream bed gleams with shallow water over smooth stones, the crossing that could destroy the cart. The background shows a narrow valley with scrubby hills. Amber evening light catches the stream's surface and the exposed pale wood grain of fresh breaks in the aging cart.",0.6,0,
crisis_pariah,crisis,event.crisis_pariah.name,event.crisis_pariah.description,crisis_pariah,"A caravanserai courtyard with its heavy wooden doors being slammed shut as a caravan master approaches, viewed from behind the approaching merchant. In the foreground, the caravan master's back is visible — dusty traveling robes, a worn leather satchel, one hand extended toward the closing doors in a futile gesture. The massive iron-studded wooden doors of the caravanserai are mid-swing, pushed by unseen hands from within, a heavy bronze lock visible on the inner side. Through the narrowing gap, glimpses of the interior — merchant stalls draped with fabric, a money changer hastily covering his bronze scales with a cloth, traders turning their backs. In the middle ground, along the outer wall of the mud-brick caravanserai, three local merchants sit on carpeted platforms with their goods displayed, but each looks pointedly away from the approaching caravan master, one making a warding gesture with his hand. A money changer at a small table sweeps coins into a pouch and stands to leave. Behind the caravan master, his wagons and dispirited crew wait in the open square, surrounded by unsold goods still packed and roped. The background shows the caravanserai's tall adobe walls with narrow windows, a minaret visible beyond. Harsh midday light blanches the mud walls and deepens the shadow of the closing doors.",0.6,0,
crisis_hostile_locals,crisis,event.crisis_hostile_locals.name,event.crisis_hostile_locals.description,crisis_hostile_locals,"A hostile village blocking a caravan's passage, with a line of angry farmers standing at the settlement's edge wielding pitchforks, wooden rakes, and iron sickles. In the foreground, several thrown stones lie on the dirt road alongside a cracked clay pot that shattered on impact near the lead wagon, fresh dents visible on the wagon's wooden sideboard. A young boy in a rough hemp shirt stands mid-throw, arm cocked back with another stone. In the middle ground, a row of eight village men form a barrier across the road, sunburned faces twisted with anger, wearing simple undyed cotton tunics and straw sandals, their farm tools held like weapons — a tall man with a rusted pitchfork at center, flanked by others gripping sickles and heavy staves. Behind them, women peer from half-shuttered windows of low mud-brick houses, wooden shutters caught mid-slam. The caravan wagons have halted at the village entrance, the lead ox shying sideways from the commotion, the caravan master standing on the driver's bench with palms raised outward in a gesture of peace. The background shows a small farming village of thatched-roof houses behind a low earthen wall, vegetable plots and a well visible. Dusty golden light of late afternoon heightens the confrontation, long shadows stretching from the villagers toward the halted caravan.",0.6,0,
silk_for_passage,encounter,event.silk_for_passage.name,event.silk_for_passage.description,silk_for_passage,"A Tang dynasty customs checkpoint on a narrow stone bridge over a swollen, muddy river, with a Chinese official examining a scroll of travel documents. The official stands at a wooden checkpoint table set across the bridge, a middle-aged man with a thin beard and a black silk cap, wearing a faded green silk robe with threadbare embroidered rank insignia, one hand stroking his beard while his eyes slide sideways toward the visible brocade bales on the nearest wagon. In the foreground, the checkpoint table holds an ink stone, a carved jade seal, and an unrolled document with visible red stamp marks, the paper curling at the edges. A pair of imperial guards in lacquered leather armor flank the table, halberds upright. In the middle ground, the caravan master presents travel papers with both hands in formal posture, his expression taut with worry, while behind him on the wagon, bales of richly colored brocade — deep crimson, gold, peacock blue — are stacked high, their fine weave catching the light. The river below the bridge churns brown and high, lapping at the stone pilings. The background shows willow trees along the riverbank and a watchtower with a tiled roof. Overcast sky with diffused light creates a bureaucratic grey mood, the brocade's vivid colors standing out against the muted surroundings.",0.5,0,
tea_for_hermit,encounter,event.tea_for_hermit.name,event.tea_for_hermit.description,tea_for_hermit,"An elderly hermit seated in serene stillness beneath a massive overhanging rock beside a narrow mountain trail. The old man sits cross-legged on bare stone, wearing a tattered saffron robe patched many times with mismatched cloth, his white hair loose and thin, his bare feet calloused and dusty, yet his face is calm and his eyes luminous with quiet clarity. In the foreground, a smooth stone bowl sits on the ground beside a circle of blackened rocks forming a cold hearth, grey ash and a few charred twigs the only remnants of a long-dead fire. A wooden walking staff leans against the rock face, and a single dried gourd hangs from a leather cord. In the middle ground, two caravan workers peer from behind a laden pack mule on the trail, one whispering to the other behind a cupped hand, both gazing at the hermit with a mix of awe and superstition. The overhanging rock creates a natural shelter, its surface covered in pale green lichen and moisture streaks. The background reveals a steep mountain trail switchbacking through pine-covered slopes, with distant snow-capped peaks visible through gaps in the trees. Soft, filtered light descends through the canopy in broken shafts, illuminating the hermit while leaving the surrounding rock in cool shadow, creating an atmosphere of peaceful solitude and ancient wisdom.",0.5,0,
incense_offering,encounter,event.incense_offering.name,event.incense_offering.description,incense_offering,"A small, weathered stone roadside temple at a quiet crossroads, its open doorway revealing a seated Buddha statue worn smooth by centuries of rain. The temple is a simple cubic structure of grey stone blocks, no taller than a man, with a curved roof of stacked slate tiles covered in moss and lichen. In the foreground, a single brass oil lamp burns with a steady yellow flame on a flat stone ledge before the Buddha figure, whose features have softened to gentle curves, faint traces of original gold leaf clinging to the folds of the carved robe. Beside the lamp, a few sticks of half-burned incense stand in a small clay pot filled with ash, thin wisps of smoke curling upward. Scattered around the base are old offerings — withered flower petals, a tarnished copper coin, a crumbling rice cake. In the middle ground, caravan workers have gathered in a loose semicircle before the temple entrance, some with bowed heads, one man with hands pressed together in prayer, their travel-worn faces softened with reverence. The wagons stand halted on the crossroads behind them. The background shows two dirt roads diverging into rolling green hills under a hazy sky. Golden late-afternoon light slants through the temple doorway, illuminating the Buddha's serene eroded face and the lamp's flame, creating a warm glow against the cool grey stone.",0.5,0,
customs_check,encounter,event.customs_check.name,event.customs_check.description,customs_check,"A Persian customs inspection at a provincial border post, with an officious customs officer methodically examining opened trade bales. The officer stands behind a wooden inspection table, a portly man in a white turban edged with gold thread and a dark blue Persian robe, holding a wet clay tablet in one hand and pressing a bronze stylus into it with the other, his lips pursed in disapproval as he catalogs the contents. In the foreground, three opened bales lie on the table — their hemp wrapping peeled back to reveal bolts of colored silk, bundles of dried spices, and small leather pouches of coins, all spread out for inspection. A confiscation basket sits conspicuously at the table's edge, already containing a few seized items. Two soldiers in pointed iron helmets and quilted armor stand at attention flanking the table, iron-tipped spears upright, their faces impassive. In the middle ground, the caravan master waits with folded arms, watching the inspection with barely concealed anxiety, while workers unload more bales from a wagon under a soldier's supervision. The border post itself is a mud-brick gatehouse with a timber crossbar barrier across the road, a faded banner bearing provincial insignia hanging from a pole. The background shows the road passing through a narrow gap between two low rocky hills. Clear morning light casts precise shadows, the officer's gold trim catching the sun.",0.5,0,
fake_silk,encounter,event.fake_silk.name,event.fake_silk.description,fake_silk,"A suspicious Sogdian trader presenting a bolt of counterfeit silk at a roadside rest stop, his narrow face animated with an overeager sales pitch. The trader is a wiry man with a thin mustache and restless darting eyes, wearing a striped Sogdian chapan robe that is slightly too fine for his otherwise shabby appearance, holding open a bolt of gleaming fabric between outstretched hands. In the foreground, two opened bales sit on the ground, their contents spilling out — fabric that shimmers like silk but hangs with suspicious heaviness, its folds too stiff, the weave slightly coarse when seen up close. An oil-stained rag lies beside one bale, hinting at the treatment used to fake the sheen. In the middle ground, the caravan master leans forward examining the fabric, pinching it between thumb and forefinger, his expression skeptical, one eyebrow raised. Behind the trader, a single overloaded donkey stands tethered to a scrubby bush, more suspiciously pristine bales strapped to its back. The rest stop is a flat patch of packed earth beside the road with a few scattered boulders and a dry stone well. The background shows a dusty trade road stretching into hazy distance. Bright midday sun catches the fake silk's oily sheen, making it glitter too brightly, an artificial gleam that contrasts with the natural matte textures of genuine trade goods on the caravan wagons behind.",0.5,0,
roadside_bundle,discovery,event.roadside_bundle.name,event.roadside_bundle.description,roadside_bundle,"A mysterious abandoned trade bale lying half-buried in roadside dust on a lonely stretch of Silk Road. The bale is a large rectangular bundle wrapped in sun-bleached linen that has faded to pale ivory, its hemp rope bindings snapped and curling, one corner of the wrapping torn open to reveal a dark interior. In the foreground, the dusty ground around the bale shows clear hoof prints pressed into dry earth, a frayed scrap of rope, and drag marks suggesting the bale fell from a moving animal. Windblown sand has drifted against one side, partially burying it, indicating it has lain here for days. Small desert beetles crawl along the exposed rope fibers. In the middle ground, a caravan worker approaches cautiously, one hand extended toward the bale, the other hand held back in hesitation, his face showing a mix of curiosity and wariness. Behind him, the caravan master watches from beside the lead wagon, arms crossed. The road stretches empty in both directions through flat, scrubby terrain with scattered thorn bushes and dry grass. The background shows low brown hills under a wide pale sky. Flat afternoon light gives the scene an ambiguous quality — the bale could hold anything, and the emptiness of the surrounding landscape offers no clues.",0.4,0,
caravan_exchange,encounter,event.caravan_exchange.name,event.caravan_exchange.description,caravan_exchange,"Two caravans meeting face to face on a wide Silk Road trade route, an Arab merchant caravan approaching from the opposite direction. The Arab senior merchant rides at the front on a tall tan camel, a dignified older man with a full grey beard, wearing a flowing white thobe and a checkered keffiyeh, one hand raised palm-forward in greeting, a warm smile visible beneath his mustache. His caravan behind him consists of a dozen laden camels carrying woven baskets and leather-wrapped bundles — sticks of frankincense protrude from open sacks, bundles of cinnamon bark are lashed with colored cord, and clay jars sealed with wax sit in padded saddle frames. In the foreground, the two caravans have halted facing each other, goods visible on both sides — silk brocade and porcelain on one, spices and incense on the other, the potential for profitable exchange visually apparent. In the middle ground, the caravan master steps forward from his wagon, hand raised in mirror greeting, while workers from both sides eye each other's cargo with undisguised interest. The broad road is packed earth wide enough for both caravans, flanked by low stone distance markers. The background shows a sweeping arid plain under a bright blue sky with scattered white clouds. Warm golden light bathes the scene, catching the white robes of the Arab merchants and the colorful cargo wrappings.",0.5,0,
jade_cave,discovery,event.jade_cave.name,event.jade_cave.description,jade_cave,"A small jade dragon figurine standing on a natural stone ledge inside a shallow cave, the centerpiece of an ancient hidden shrine discovered behind scrub brush. The figurine is a coiled dragon carved from translucent green nephrite jade, no larger than a fist, its sinuous body wrapped in a tight spiral with delicate scales visible in the polished surface, tiny carved eyes catching a shaft of light from the cave entrance. The stone ledge serves as a natural altar, its flat surface worn smooth, with faint traces of old offerings — a crumbled dried flower, dust outlines where other objects once stood. In the foreground, the cave walls show vivid veins of raw green jade running through grey limestone, the mineral striations glistening with moisture in the dim light. Loose stones and dried leaves litter the cave floor. In the middle ground, a caravan worker crouches at the narrow cave entrance, pulling aside thorny scrub branches, peering inside with wide eyes, daylight silhouetting his figure and sending a beam of light across the cave to illuminate the figurine. The cave ceiling is low and rough, stalactite nubs and root tendrils hanging from cracks. The background, visible through the entrance, shows a rocky hillside with sparse vegetation. The contrast between the bright exterior light and the cool, dim cave interior creates a sense of hidden sanctity and discovery.",0.4,0,
village_festival,encounter,event.village_festival.name,event.village_festival.description,village_festival,"A festive Chinese village square decorated with red paper lanterns and colorful silk ribbons for a harvest celebration during the Tang dynasty. Dozens of round red lanterns hang from ropes strung between wooden houses, their warm glow visible even in daylight, painted with gold calligraphy characters for prosperity. In the foreground, a long wooden banquet table is laden with steaming dishes — a whole roasted lamb on a wooden platter, bowls of white rice, clay jugs of rice wine with ladles, stacked bamboo steamers, plates of round mooncakes and dried fruits. Red and yellow ribbons are tied to every post and railing. In the middle ground, village women in bright festival clothing — embroidered jackets of red, green, and blue — gesture welcomingly toward the table, while a musician plays a pipa lute on a raised platform and two dancers in flowing sleeves move before a crowd. Children run between the legs of adults carrying small paper pinwheels. At the edge of the square, caravan workers peer in from beside their dusty wagon, their travel-worn faces lit with longing and barely restrained excitement, one man already stepping forward toward the food. The background shows tile-roofed village houses hung with banners, a village gate decorated with greenery. Warm golden-hour light suffuses the scene with rich color, lantern glow mixing with sunset to create an atmosphere of abundant celebration.",0.5,0,
bird_omen,mystical,event.bird_omen.name,event.bird_omen.description,bird_omen,"A flock of white cranes circling gracefully above a halted caravan at dawn on the Silk Road. Seven elegant red-crowned cranes soar in a wide spiral formation against a luminous dawn sky, their broad white wings fully extended, long necks outstretched, black-tipped flight feathers fanning out, crimson cap patches vivid against their snowy plumage. In the foreground, several caravan workers have stopped mid-stride, bales still on their shoulders or half-lowered to the ground, all faces turned upward with expressions of open wonder and reverence. The senior driver, an old man with a white beard and a wide-brimmed straw hat, stands at the head of the caravan with one hand shielding his eyes, the other hand raised with a pointing finger tracing the birds' circle, his weathered face softened by awe. In the middle ground, the caravan wagons and pack animals stand motionless on the road, the oxen looking up with raised heads, the entire procession frozen in a moment of collective pause. The background shows a wide valley with morning mist clinging to low hills, the eastern horizon glowing with bands of rose, peach, and pale gold as the sun begins to rise. The dawn light catches the undersides of the cranes' wings, turning them luminous pink, while long shadows stretch westward from the caravan, creating a scene of transcendent beauty and hopeful stillness.",0.4,0,
old_coin,discovery,event.old_coin.name,event.old_coin.description,old_coin,"A large ancient bronze coin held between a man's dirt-stained thumb and forefinger, raised to catch the light, its surface covered in green verdigris patina with a faded profile of an unknown ruler barely visible on the face. The coin is thick and heavy, its edges irregular from hand-striking, traces of inscription visible around the rim in an unfamiliar script. In the foreground, the freshly turned earth of a half-dug fire pit shows the dark patch where the coin was unearthed, a digging stick lying beside the hole, other small fragments of ancient pottery and a corroded bronze ring still embedded in the soil. The man's hands are rough and work-hardened, his cotton sleeve pushed back to the elbow. In the middle ground, three caravan workers crowd around to see the find, leaning in with fascination, one reaching out to touch it, another squinting at the inscription with a furrowed brow. Camp setup continues behind them — tent poles being raised, a wagon being unhitched, a fire ring being laid with stones. The background shows a flat campsite on a low hill overlooking a wide trade road, with distant mountains. Warm late-afternoon light catches the coin's green surface, making the ancient metalwork glow with a soft patina sheen, connecting this moment to centuries of Silk Road passage over the same ground.",0.4,0,
sunset_vista,mystical,event.sunset_vista.name,event.sunset_vista.description,sunset_vista,"A caravan halted at the crest of a grassy hill, silhouetted against a vast, blazing sunset over an endless steppe plain below. The sky fills three-quarters of the composition, layered in bands of deep purple at the zenith, rich saffron and amber in the middle, and molten copper along the horizon where the sun has just touched the earth, thin clouds stretched into long glowing streaks. In the foreground, tall steppe grass bends in a gentle breeze, each blade edged with golden light, creating a rippling carpet of warm color. A caravan worker stands at the very crest, bale still on his shoulder but forgotten, his entire figure a dark silhouette against the radiant sky, head tilted back. In the middle ground, the full caravan stretches along the hilltop — three wagons, a line of pack camels, a dozen men, all stopped, all gazing westward at the spectacle. The caravan master has stepped down from the lead wagon and stands with arms at his sides, face bathed in amber light. The plain below extends to the horizon without a single feature — just an ocean of golden grassland reflecting the sky's colors. The light is extraordinary, rich and warm, painting every surface in shades of gold, amber, and rose, with long purple shadows trailing eastward behind each figure, creating a moment of profound beauty and stillness.",0.4,0,
